year,club,base_salary,guaranteed_comp
2019,Portland Timbers,100008.0,107508.0
2019,New England Revolution,75937.56,75937.56
2019,FC Dallas,150000.0,196900.0
2019,FC Cincinnati,231750.0,328438.0
2019,FC Cincinnati,210000.0,212500.0
2019,Portland Timbers,159999.96,159999.96
2019,Columbus Crew,290000.04,321300.04
2019,Portland Timbers,2319999.96,2419999.96
2019,New York Red Bulls,70872.0,74508.45
2019,FC Cincinnati,549999.96,635166.63
2019,LAFC,70250.04,72750.04
2019,Atlanta United FC,150000.0,166000.0
2019,Real Salt Lake,56250.0,66250.0
2019,San Jose Earthquakes,200000.04,210000.04
2019,LAFC,4500000.0,6300000.0
2019,Houston Dynamo FC,225000.0,231250.0
2019,Portland Timbers,600000.0,617500.0
2019,Atlanta United FC,722499.96,830249.96
2019,Colorado Rapids,80000.04,81250.04
2019,LA Galaxy,57225.0,57225.0
2019,Philadelphia Union,318000.0,360150.0
2019,Sporting Kansas City,360000.0,360000.0
2019,FC Cincinnati,750000.0,776666.67
2019,Toronto FC,100000.08,115254.08
2019,New York Red Bulls,57225.0,57225.0
2019,D.C. United,99999.96,129999.96
2019,Columbus Crew,78650.04,78650.04
2019,Columbus Crew,215000.04,215000.04
2019,Columbus Crew,95000.04,149750.04
2019,Portland Timbers,120000.0,136500.0
2019,Houston Dynamo FC,165000.0,172833.33
2019,Colorado Rapids,500000.04,540000.04
2019,San Jose Earthquakes,800000.04,800000.04
2019,Philadelphia Union,510000.0,595833.33
2019,New England Revolution,70875.0,70875.0
2019,New York Red Bulls,1200000.0,1380000.0
2019,Colorado Rapids,74250.0,74250.0
2019,D.C. United,70250.04,76368.37
2019,San Jose Earthquakes,145000.08,190000.08
2019,New England Revolution,513000.0,583000.0
2019,Portland Timbers,70250.04,70250.04
2019,Columbus Crew,1421666.64,1471666.64
2019,Toronto FC,275004.0,296962.33
2019,Sporting Kansas City,56250.0,77916.67
2019,LAFC,162500.04,185833.37
2019,Sporting Kansas City,70250.04,70250.04
2019,FC Dallas,820000.08,870000.08
2019,LAFC,600000.0,600000.0
2019,FC Dallas,70875.0,70875.0
2019,LA Galaxy,75000.0,78125.0
2019,Sporting Kansas City,625000.08,688333.41
2021,Atlanta United FC,121000.0,141000.0
2021,Atlanta United FC,81375.0,81375.0
2021,Atlanta United FC,3600000.0,3941667.0
2021,Atlanta United FC,1875000.0,2358333.0
2021,Atlanta United FC,63547.0,63547.0
2021,Atlanta United FC,135000.0,139000.0
2021,Atlanta United FC,80000.0,80000.0
2021,Atlanta United FC,63547.0,63547.0
2021,Atlanta United FC,63547.0,63547.0
2021,Atlanta United FC,1290000.0,1582509.0
2021,Atlanta United FC,81375.0,81375.0
2021,Atlanta United FC,450000.0,450000.0
2021,Atlanta United FC,378000.0,505500.0
2021,Atlanta United FC,805000.0,805000.0
2021,Atlanta United FC,250000.0,250000.0
2021,Atlanta United FC,900000.0,900000.0
2021,Atlanta United FC,300000.0,370000.0
2021,Atlanta United FC,115000.0,115000.0
2021,Atlanta United FC,375000.0,375000.0
2021,Atlanta United FC,340000.0,508300.0
2021,Atlanta United FC,81375.0,81375.0
2021,Atlanta United FC,3500000.0,3891667.0
2021,Atlanta United FC,63547.0,63547.0
2021,Atlanta United FC,400000.0,400000.0
2021,Atlanta United FC,275600.0,312777.0
2021,Atlanta United FC,650000.0,687500.0
2021,Atlanta United FC,550000.0,662500.0
2021,Atlanta United FC,81375.0,81375.0
2021,Atlanta United FC,385000.0,503100.0
2021,Atlanta United FC,81375.0,81375.0
2021,Atlanta United FC,250000.0,275062.0
2021,Atlanta United FC,63547.0,63547.0
2021,Atlanta United FC,75000.0,79500.0
2021,Austin FC,85000.0,122250.0
2021,Austin FC,650000.0,650000.0
2021,Austin FC,290000.0,317500.0
2021,Austin FC,500000.0,500000.0
2021,Austin FC,1530000.0,1736000.0
2021,Austin FC,2571420.0,2688420.0
2021,Austin FC,400000.0,400000.0
2021,Austin FC,81375.0,84125.0
2021,Austin FC,81375.0,81375.0
2021,Austin FC,650000.0,716667.0
2021,Austin FC,250000.0,250000.0
2021,Austin FC,63547.0,63547.0
2021,Austin FC,225000.0,225000.0
2021,Austin FC,350000.0,350000.0
2021,Austin FC,81375.0,81375.0
2021,Austin FC,81375.0,99793.0
2021,Austin FC,63547.0,89214.0
2021,Austin FC,582447.0,642447.0
2021,Austin FC,63547.0,63547.0
2021,Austin FC,385000.0,385000.0
2021,Austin FC,1000000.0,1095000.0
2021,Austin FC,420000.0,420000.0
2021,Austin FC,210000.0,210000.0
2021,Austin FC,115000.0,121236.0
2021,Austin FC,240000.0,269125.0
2021,Austin FC,63547.0,63547.0
2021,Austin FC,81375.0,81375.0
2021,Austin FC,150000.0,160000.0
2021,Austin FC,250000.0,250000.0
2021,Austin FC,275000.0,283333.0
2021,Austin FC,63547.0,76600.0
2021,Charlotte FC,63547.0,63547.0
2021,Charlotte FC,81375.0,90705.0
2021,Chicago Fire FC,600000.0,821501.0
2021,Chicago Fire FC,2274996.0,2703164.0
2021,Chicago Fire FC,300000.0,323200.0
2021,Chicago Fire FC,66724.0,68624.0
2021,Chicago Fire FC,830000.0,902600.0
2021,Chicago Fire FC,66724.0,68624.0
2021,Chicago Fire FC,101375.0,101375.0
2021,Chicago Fire FC,162000.0,188500.0
2021,Chicago Fire FC,2058000.0,2358667.0
2021,Chicago Fire FC,66724.0,68624.0
2021,Chicago Fire FC,230000.0,251250.0
2021,Chicago Fire FC,275000.0,334000.0
2021,Chicago Fire FC,462500.0,490333.0
2021,Chicago Fire FC,569000.0,632000.0
2021,Chicago Fire FC,1000000.0,1055000.0
2021,Chicago Fire FC,66724.0,68624.0
2021,Chicago Fire FC,150000.0,197000.0
2021,Chicago Fire FC,180000.0,257500.0
2021,Chicago Fire FC,132000.0,181400.0
2021,Chicago Fire FC,85444.0,85444.0
2021,Chicago Fire FC,175000.0,198875.0
2021,Chicago Fire FC,81375.0,89375.0
2021,Chicago Fire FC,66724.0,68624.0
2021,Chicago Fire FC,571000.0,643900.0
2021,Chicago Fire FC,110000.0,125750.0
2021,Chicago Fire FC,100000.0,104800.0
2021,Chicago Fire FC,66724.0,67974.0
2021,Chicago Fire FC,314000.0,373400.0
2021,Chicago Fire FC,150000.0,205440.0
2021,Colorado Rapids,210000.0,247125.0
2021,Colorado Rapids,1000000.0,1115000.0
2021,Colorado Rapids,90000.0,91667.0
2021,Colorado Rapids,300000.0,306250.0
2021,Colorado Rapids,650000.0,650000.0
2021,Colorado Rapids,110000.0,119000.0
2021,Colorado Rapids,150000.0,165000.0
2021,Colorado Rapids,81375.0,81375.0
2021,Colorado Rapids,369996.0,412467.0
2021,Colorado Rapids,140000.0,140000.0
2021,Colorado Rapids,160000.0,252375.0
2021,Colorado Rapids,95000.0,104000.0
2021,Colorado Rapids,190000.0,203300.0
2021,Colorado Rapids,235625.0,247188.0
2021,Colorado Rapids,85444.0,85444.0
2021,Colorado Rapids,63547.0,63547.0
2021,Colorado Rapids,410000.0,435000.0
2021,Colorado Rapids,81375.0,94375.0
2021,Colorado Rapids,350000.0,380000.0
2021,Colorado Rapids,150000.0,165000.0
2021,Colorado Rapids,850000.0,1271000.0
2021,Colorado Rapids,600000.0,655625.0
2021,Colorado Rapids,85000.0,91000.0
2021,Colorado Rapids,63547.0,63547.0
2021,Colorado Rapids,285000.0,298750.0
2021,Colorado Rapids,585000.0,629583.0
2021,Colorado Rapids,120000.0,130000.0
2021,Colorado Rapids,63547.0,78165.0
2021,Colorado Rapids,375000.0,431250.0
2021,Colorado Rapids,63547.0,63547.0
2021,Colorado Rapids,81375.0,81375.0
2021,Colorado Rapids,275000.0,288750.0
2021,Colorado Rapids,63547.0,74380.0
2021,Colorado Rapids,300000.0,375000.0
2021,Columbus Crew,125000.0,133667.0
2021,Columbus Crew,335000.0,365000.0
2021,Columbus Crew,85444.0,85444.0
2021,Columbus Crew,376000.0,438667.0
2021,Columbus Crew,350004.0,383904.0
2021,Columbus Crew,85444.0,85444.0
2021,Columbus Crew,125000.0,125000.0
2021,Columbus Crew,220000.0,230000.0
2021,Columbus Crew,89513.0,94513.0
2021,Columbus Crew,81375.0,81375.0
2021,Columbus Crew,218182.0,245682.0
2021,Columbus Crew,110000.0,110000.0
2021,Columbus Crew,275000.0,301667.0
2021,Columbus Crew,125000.0,127500.0
2021,Columbus Crew,480000.0,531633.0
2021,Columbus Crew,375000.0,408250.0
2021,Columbus Crew,1000000.0,1140667.0
2021,Columbus Crew,667000.0,667000.0
2021,Columbus Crew,350000.0,432708.0
2021,Columbus Crew,145000.0,147000.0
2021,Columbus Crew,1710000.0,1710000.0
2021,Columbus Crew,63547.0,67547.0
2021,Columbus Crew,425004.0,479698.0
2021,Columbus Crew,817560.0,864560.0
2021,Columbus Crew,375000.0,406300.0
2021,Columbus Crew,300000.0,302500.0
2021,Columbus Crew,415000.0,492875.0
2021,Columbus Crew,410000.0,475750.0
2021,Columbus Crew,1350000.0,1400000.0
2021,Columbus Crew,1620000.0,1985000.0
2021,D.C. United,800000.0,1105000.0
2021,D.C. United,81375.0,81375.0
2021,D.C. United,1000000.0,1050000.0
2021,D.C. United,475000.0,542667.0
2021,D.C. United,700000.0,712500.0
2021,D.C. United,81375.0,81375.0
2021,D.C. United,300000.0,315000.0
2021,D.C. United,500000.0,500000.0
2021,D.C. United,81375.0,81375.0
2021,D.C. United,1600000.0,1733000.0
2021,D.C. United,63547.0,66547.0
2021,D.C. United,705000.0,760781.0
2021,D.C. United,500000.0,500000.0
2021,D.C. United,240000.0,274429.0
2021,D.C. United,400000.0,420000.0
2021,D.C. United,85444.0,85444.0
2021,D.C. United,150000.0,150000.0
2021,D.C. United,184000.0,198600.0
2021,D.C. United,184000.0,193550.0
2021,D.C. United,90000.0,100000.0
2021,D.C. United,85444.0,88230.0
2021,D.C. United,130000.0,141000.0
2021,D.C. United,100000.0,108000.0
2021,D.C. United,81375.0,81375.0
2021,D.C. United,125000.0,127000.0
2021,D.C. United,711500.0,774640.0
2021,D.C. United,550000.0,622406.0
2021,D.C. United,160000.0,160000.0
2021,D.C. United,81375.0,81375.0
2021,D.C. United,81375.0,81375.0
2021,D.C. United,150000.0,173000.0
2021,D.C. United,110000.0,116118.0
2021,FC Cincinnati,1943500.0,2222854.0
2021,FC Cincinnati,259000.0,273000.0
2021,FC Cincinnati,66724.0,66724.0
2021,FC Cincinnati,300000.0,300000.0
2021,FC Cincinnati,398400.0,398400.0
2021,FC Cincinnati,336000.0,389667.0
2021,FC Cincinnati,121000.0,127019.0
2021,FC Cincinnati,1020000.0,1134000.0
2021,FC Cincinnati,81375.0,81375.0
2021,FC Cincinnati,63547.0,63547.0
2021,FC Cincinnati,63547.0,63547.0
2021,FC Cincinnati,273000.0,273000.0
2021,FC Cincinnati,175000.0,184375.0
2021,FC Cincinnati,81375.0,96375.0
2021,FC Cincinnati,1091000.0,1206750.0
2021,FC Cincinnati,85444.0,87019.0
2021,FC Cincinnati,700000.0,756875.0
2021,FC Cincinnati,570000.0,625750.0
2021,FC Cincinnati,81375.0,86239.0
2021,FC Cincinnati,925000.0,1007969.0
2021,FC Cincinnati,63547.0,67084.0
2021,FC Cincinnati,81375.0,92458.0
2021,FC Cincinnati,1221818.0,1760418.0
2021,FC Cincinnati,210000.0,210000.0
2021,FC Cincinnati,63547.0,67609.0
2021,FC Cincinnati,262500.0,269375.0
2021,FC Cincinnati,252000.0,284880.0
2021,FC Cincinnati,93581.0,97498.0
2021,FC Cincinnati,350000.0,435167.0
2021,FC Cincinnati,250000.0,279167.0
2021,FC Cincinnati,81375.0,104375.0
2021,FC Dallas,650000.0,700000.0
2021,FC Dallas,536000.0,582340.0
2021,FC Dallas,66724.0,66724.0
2021,FC Dallas,95000.0,110000.0
2021,FC Dallas,80000.0,89209.0
2021,FC Dallas,63547.0,63547.0
2021,FC Dallas,550000.0,550000.0
2021,FC Dallas,81375.0,81375.0
2021,FC Dallas,850000.0,850000.0
2021,FC Dallas,63547.0,73237.0
2021,FC Dallas,346500.0,346500.0
2021,FC Dallas,2290000.0,2977000.0
2021,FC Dallas,600000.0,673000.0
2021,FC Dallas,250000.0,267888.0
2021,FC Dallas,150000.0,176250.0
2021,FC Dallas,66724.0,66724.0
2021,FC Dallas,115000.0,123000.0
2021,FC Dallas,360000.0,444600.0
2021,FC Dallas,200000.0,271333.0
2021,FC Dallas,600000.0,600000.0
2021,FC Dallas,786000.0,840627.0
2021,FC Dallas,63547.0,71169.0
2021,FC Dallas,450000.0,487178.0
2021,FC Dallas,150000.0,163000.0
2021,FC Dallas,300000.0,341800.0
2021,FC Dallas,100000.0,113400.0
2021,FC Dallas,230400.0,271400.0
2021,FC Dallas,63547.0,66547.0
2021,FC Dallas,200000.0,246900.0
2021,FC Dallas,160000.0,186000.0
2021,FC Dallas,85444.0,85444.0
2021,Houston Dynamo FC,365000.0,396031.0
2021,Houston Dynamo FC,264000.0,324069.0
2021,Houston Dynamo FC,81375.0,88875.0
2021,Houston Dynamo FC,225000.0,250000.0
2021,Houston Dynamo FC,418908.0,469132.0
2021,Houston Dynamo FC,63547.0,77897.0
2021,Houston Dynamo FC,195500.0,245500.0
2021,Houston Dynamo FC,275000.0,290000.0
2021,Houston Dynamo FC,110000.0,129000.0
2021,Houston Dynamo FC,150000.0,157688.0
2021,Houston Dynamo FC,190008.0,217508.0
2021,Houston Dynamo FC,81375.0,81375.0
2021,Houston Dynamo FC,960000.0,1125177.0
2021,Houston Dynamo FC,63547.0,63547.0
2021,Houston Dynamo FC,160000.0,182969.0
2021,Houston Dynamo FC,81375.0,81375.0
2021,Houston Dynamo FC,210000.0,230280.0
2021,Houston Dynamo FC,66724.0,66724.0
2021,Houston Dynamo FC,325000.0,372500.0
2021,Houston Dynamo FC,465000.0,513250.0
2021,Houston Dynamo FC,81375.0,81375.0
2021,Houston Dynamo FC,81375.0,81375.0
2021,Houston Dynamo FC,85444.0,85444.0
2021,Houston Dynamo FC,66724.0,66724.0
2021,Houston Dynamo FC,1161800.0,1199300.0
2021,Houston Dynamo FC,150000.0,157881.0
2021,Houston Dynamo FC,500000.0,500000.0
2021,Houston Dynamo FC,1352055.0,1352055.0
2021,Houston Dynamo FC,63547.0,68069.0
2021,Houston Dynamo FC,265000.0,290935.0
2021,Houston Dynamo FC,1136127.0,1270146.0
2021,Houston Dynamo FC,250000.0,280000.0
2021,Houston Dynamo FC,350000.0,356250.0
2021,Inter Miami CF,81375.0,81375.0
2021,Inter Miami CF,81375.0,124708.0
2021,Inter Miami CF,63547.0,63547.0
2021,Inter Miami CF,120000.0,120000.0
2021,Inter Miami CF,750000.0,750000.0
2021,Inter Miami CF,81375.0,81375.0
2021,Inter Miami CF,167500.0,180333.0
2021,Inter Miami CF,550000.0,651000.0
2021,Inter Miami CF,600000.0,630000.0
2021,Inter Miami CF,63547.0,63547.0
2021,Inter Miami CF,120000.0,128167.0
2021,Inter Miami CF,849996.0,1010246.0
2021,Inter Miami CF,63547.0,63547.0
2021,Inter Miami CF,81375.0,81375.0
2021,Inter Miami CF,5100000.0,5793750.0
2021,Inter Miami CF,180000.0,278100.0
2021,Inter Miami CF,180000.0,297625.0
2021,Inter Miami CF,175000.0,175000.0
2021,Inter Miami CF,150000.0,262188.0
2021,Inter Miami CF,1500000.0,1500000.0
2021,Inter Miami CF,130000.0,136583.0
2021,Inter Miami CF,550000.0,553125.0
2021,Inter Miami CF,63547.0,63547.0
2021,Inter Miami CF,3050000.0,3350000.0
2021,Inter Miami CF,66724.0,66724.0
2021,Inter Miami CF,125000.0,170000.0
2021,Inter Miami CF,63547.0,63547.0
2021,Inter Miami CF,300000.0,307500.0
2021,Inter Miami CF,135000.0,135000.0
2021,Inter Miami CF,220000.0,220000.0
2021,Inter Miami CF,63547.0,63547.0
2021,Inter Miami CF,81375.0,81375.0
2021,LA Galaxy,135000.0,135000.0
2021,LA Galaxy,63547.0,63547.0
2021,LA Galaxy,500000.0,612167.0
2021,LA Galaxy,550000.0,653750.0
2021,LA Galaxy,450000.0,501875.0
2021,LA Galaxy,1440000.0,1440000.0
2021,LA Galaxy,300000.0,337000.0
2021,LA Galaxy,81375.0,81375.0
2021,LA Galaxy,2000000.0,2000000.0
2021,LA Galaxy,100000.0,116750.0
2021,LA Galaxy,81375.0,87309.0
2021,LA Galaxy,90000.0,103625.0
2021,LA Galaxy,140000.0,147625.0
2021,LA Galaxy,850000.0,850000.0
2021,LA Galaxy,850000.0,938427.0
2021,LA Galaxy,612500.0,612500.0
2021,LA Galaxy,81375.0,81375.0
2021,LA Galaxy,6000000.0,6000000.0
2021,LA Galaxy,612500.0,612500.0
2021,LA Galaxy,81375.0,81375.0
2021,LA Galaxy,247350.0,247350.0
2021,LA Galaxy,85444.0,85444.0
2021,LA Galaxy,800000.0,923750.0
2021,LA Galaxy,81375.0,81375.0
2021,LA Galaxy,90000.0,103625.0
2021,LA Galaxy,125000.0,146750.0
2021,LA Galaxy,780000.0,855025.0
2021,LA Galaxy,375000.0,393750.0
2021,LA Galaxy,400000.0,439167.0
2021,LA Galaxy,450000.0,486667.0
2021,LA Galaxy,85444.0,85444.0
2021,LA Galaxy,750000.0,821458.0
2021,LA Galaxy,63547.0,63547.0
2021,LA Galaxy,130000.0,133125.0
2021,LAFC,600000.0,659000.0
2021,LAFC,550000.0,1278000.0
2021,LAFC,360000.0,409333.0
2021,LAFC,193000.0,203000.0
2021,LAFC,360000.0,376667.0
2021,LAFC,367875.0,411750.0
2021,LAFC,63547.0,63547.0
2021,LAFC,90444.0,92444.0
2021,LAFC,90000.0,90000.0
2021,LAFC,96375.0,96375.0
2021,LAFC,81375.0,94125.0
2021,LAFC,190000.0,190000.0
2021,LAFC,81375.0,83375.0
2021,LAFC,425000.0,547250.0
2021,LAFC,110000.0,110000.0
2021,LAFC,150000.0,177125.0
2021,LAFC,81375.0,81375.0
2021,LAFC,81375.0,83375.0
2021,LAFC,500000.0,524000.0
2021,LAFC,400000.0,459500.0
2021,LAFC,85444.0,85444.0
2021,LAFC,81375.0,82875.0
2021,LAFC,81375.0,122430.0
2021,LAFC,432000.0,456000.0
2021,LAFC,63547.0,63547.0
2021,LAFC,700000.0,1039800.0
2021,LAFC,81375.0,86375.0
2021,LAFC,1000000.0,1052000.0
2021,LAFC,200000.0,224000.0
2021,LAFC,150000.0,150000.0
2021,LAFC,79738.0,90968.0
2021,LAFC,91444.0,91444.0
2021,LAFC,4500000.0,6300000.0
2021,Minnesota United FC,81375.0,83875.0
2021,Minnesota United FC,200000.0,212500.0
2021,Minnesota United FC,300000.0,322000.0
2021,Minnesota United FC,66724.0,66724.0
2021,Minnesota United FC,384000.0,422400.0
2021,Minnesota United FC,420000.0,432000.0
2021,Minnesota United FC,625000.0,718125.0
2021,Minnesota United FC,81375.0,81375.0
2021,Minnesota United FC,66724.0,72724.0
2021,Minnesota United FC,450000.0,450000.0
2021,Minnesota United FC,135000.0,142500.0
2021,Minnesota United FC,81375.0,81375.0
2021,Minnesota United FC,750000.0,883500.0
2021,Minnesota United FC,110004.0,129004.0
2021,Minnesota United FC,160000.0,169833.0
2021,Minnesota United FC,2350000.0,2587702.0
2021,Minnesota United FC,63547.0,67444.0
2021,Minnesota United FC,150000.0,158125.0
2021,Minnesota United FC,63547.0,63547.0
2021,Minnesota United FC,849996.0,952496.0
2021,Minnesota United FC,63547.0,63547.0
2021,Minnesota United FC,600000.0,699250.0
2021,Minnesota United FC,400000.0,420937.0
2021,Minnesota United FC,81375.0,83292.0
2021,Minnesota United FC,285000.0,306350.0
2021,Minnesota United FC,750000.0,966910.0
2021,Minnesota United FC,81375.0,81375.0
2021,Minnesota United FC,95000.0,99520.0
2021,Minnesota United FC,63547.0,63547.0
2021,Minnesota United FC,747500.0,747500.0
2021,Minnesota United FC,63547.0,76733.0
2021,Minnesota United FC,81375.0,90208.0
2021,Nashville SC,975000.0,1102916.0
2021,Nashville SC,200000.0,200000.0
2021,Nashville SC,81375.0,81375.0
2021,Nashville SC,85444.0,85444.0
2021,Nashville SC,855000.0,1023800.0
2021,Nashville SC,63547.0,63547.0
2021,Nashville SC,180000.0,237000.0
2021,Nashville SC,63547.0,63547.0
2021,Nashville SC,700000.0,771667.0
2021,Nashville SC,66724.0,66724.0
2021,Nashville SC,63547.0,63547.0
2021,Nashville SC,73079.0,73079.0
2021,Nashville SC,63547.0,63547.0
2021,Nashville SC,85444.0,85444.0
2021,Nashville SC,420000.0,477750.0
2021,Nashville SC,1077000.0,1318475.0
2021,Nashville SC,385000.0,415556.0
2021,Nashville SC,115000.0,149000.0
2021,Nashville SC,725000.0,725000.0
2021,Nashville SC,81375.0,87375.0
2021,Nashville SC,147000.0,147000.0
2021,Nashville SC,700000.0,894375.0
2021,Nashville SC,1505000.0,1505000.0
2021,Nashville SC,240000.0,246563.0
2021,Nashville SC,100000.0,125000.0
2021,Nashville SC,81375.0,81375.0
2021,Nashville SC,250000.0,347500.0
2021,Nashville SC,140000.0,161500.0
2021,Nashville SC,225000.0,225000.0
2021,Nashville SC,400000.0,427778.0
2021,Nashville SC,63547.0,63547.0
2021,Nashville SC,89513.0,89513.0
2021,Nashville SC,300000.0,316250.0
2021,Nashville SC,925000.0,981050.0
2021,New York City FC,135000.0,151000.0
2021,New York City FC,240000.0,278700.0
2021,New York City FC,785000.0,788750.0
2021,New York City FC,81375.0,81375.0
2021,New York City FC,700000.0,764000.0
2021,New York City FC,600000.0,776000.0
2021,New York City FC,785000.0,785000.0
2021,New York City FC,180000.0,199600.0
2021,New York City FC,197000.0,207000.0
2021,New York City FC,95000.0,114788.0
2021,New York City FC,81375.0,81375.0
2021,New York City FC,63547.0,80691.0
2021,New York City FC,510000.0,510000.0
2021,New York City FC,63547.0,63547.0
2021,New York City FC,950000.0,1198000.0
2021,New York City FC,63547.0,81803.0
2021,New York City FC,1050000.0,1170833.0
2021,New York City FC,700000.0,700000.0
2021,New York City FC,81375.0,81375.0
2021,New York City FC,600000.0,662250.0
2021,New York City FC,2500000.0,3285000.0
2021,New York City FC,350000.0,350000.0
2021,New York City FC,85444.0,85444.0
2021,New York City FC,612500.0,612500.0
2021,New York City FC,150000.0,200000.0
2021,New York City FC,577500.0,618985.0
2021,New York City FC,400000.0,400000.0
2021,New York City FC,600000.0,650000.0
2021,New York City FC,90000.0,104500.0
2021,New York City FC,81375.0,81375.0
2021,New York Red Bulls,150000.0,187000.0
2021,New York Red Bulls,81375.0,94526.0
2021,New York Red Bulls,63547.0,66297.0
2021,New York Red Bulls,205000.0,249000.0
2021,New York Red Bulls,106773.0,143973.0
2021,New York Red Bulls,462996.0,512656.0
2021,New York Red Bulls,375000.0,402500.0
2021,New York Red Bulls,337000.0,398046.0
2021,New York Red Bulls,81375.0,97158.0
2021,New York Red Bulls,93581.0,93581.0
2021,New York Red Bulls,409911.0,409911.0
2021,New York Red Bulls,276000.0,310700.0
2021,New York Red Bulls,63547.0,87547.0
2021,New York Red Bulls,115000.0,130000.0
2021,New York Red Bulls,380000.0,401400.0
2021,New York Red Bulls,275000.0,306250.0
2021,New York Red Bulls,200000.0,251250.0
2021,New York Red Bulls,324996.0,364631.0
2021,New York Red Bulls,325000.0,356250.0
2021,New York Red Bulls,1000000.0,1135000.0
2021,New York Red Bulls,63547.0,67147.0
2021,New York Red Bulls,895000.0,925000.0
2021,New York Red Bulls,63547.0,63547.0
2021,New York Red Bulls,270000.0,270000.0
2021,New York Red Bulls,205000.0,243917.0
2021,New York Red Bulls,81375.0,81375.0
2021,New York Red Bulls,325000.0,385750.0
2021,New York Red Bulls,400000.0,444375.0
2021,New York Red Bulls,750000.0,818750.0
2021,New York Red Bulls,63547.0,72633.0
2021,New York Red Bulls,81375.0,86375.0
2021,New York Red Bulls,475000.0,519750.0
2021,Orlando City SC,63547.0,63547.0
2021,Orlando City SC,252000.0,267500.0
2021,Orlando City SC,275000.0,290000.0
2021,Orlando City SC,220000.0,238240.0
2021,Orlando City SC,63547.0,63547.0
2021,Orlando City SC,840000.0,865000.0
2021,Orlando City SC,700000.0,730000.0
2021,Orlando City SC,66724.0,66724.0
2021,Orlando City SC,100000.0,128750.0
2021,Orlando City SC,63547.0,63547.0
2021,Orlando City SC,410000.0,410000.0
2021,Orlando City SC,81375.0,81375.0
2021,Orlando City SC,85444.0,95089.0
2021,Orlando City SC,63547.0,63547.0
2021,Orlando City SC,500000.0,556250.0
2021,Orlando City SC,100000.0,102500.0
2021,Orlando City SC,252000.0,282000.0
2021,Orlando City SC,550000.0,586750.0
2021,Orlando City SC,109250.0,115553.0
2021,Orlando City SC,180000.0,223000.0
2021,Orlando City SC,123715.0,137465.0
2021,Orlando City SC,2333333.0,2486250.0
2021,Orlando City SC,272727.0,272727.0
2021,Orlando City SC,180000.0,188500.0
2021,Orlando City SC,1800000.0,1848000.0
2021,Orlando City SC,63547.0,63547.0
2021,Orlando City SC,475000.0,475000.0
2021,Orlando City SC,120000.0,127425.0
2021,Orlando City SC,105996.0,118660.0
2021,Orlando City SC,85444.0,85444.0
2021,Orlando City SC,190000.0,190000.0
2021,Orlando City SC,300000.0,325750.0
2021,Orlando City SC,63547.0,70077.0
2021,Philadelphia Union,87500.0,91500.0
2021,Philadelphia Union,240000.0,253000.0
2021,Philadelphia Union,810000.0,1023333.0
2021,Philadelphia Union,200000.0,200000.0
2021,Philadelphia Union,600000.0,650000.0
2021,Philadelphia Union,81375.0,96753.0
2021,Philadelphia Union,350000.0,400770.0
2021,Philadelphia Union,81375.0,81375.0
2021,Philadelphia Union,65000.0,77825.0
2021,Philadelphia Union,120000.0,135556.0
2021,Philadelphia Union,325000.0,340000.0
2021,Philadelphia Union,425000.0,425000.0
2021,Philadelphia Union,210000.0,223750.0
2021,Philadelphia Union,100008.0,108426.0
2021,Philadelphia Union,96750.0,115500.0
2021,Philadelphia Union,300000.0,336250.0
2021,Philadelphia Union,425000.0,448125.0
2021,Philadelphia Union,70000.0,87500.0
2021,Philadelphia Union,225000.0,251250.0
2021,Philadelphia Union,89513.0,89513.0
2021,Philadelphia Union,64992.0,78892.0
2021,Philadelphia Union,63547.0,70026.0
2021,Philadelphia Union,1300000.0,1476250.0
2021,Philadelphia Union,270000.0,284500.0
2021,Philadelphia Union,63547.0,71615.0
2021,Philadelphia Union,81375.0,88875.0
2021,Philadelphia Union,825000.0,916250.0
2021,Philadelphia Union,81375.0,81375.0
2021,Philadelphia Union,90000.0,90000.0
2021,Philadelphia Union,660000.0,728500.0
2021,Philadelphia Union,63547.0,66547.0
2021,Philadelphia Union,63547.0,67047.0
2021,Philadelphia Union,85444.0,88444.0
2021,Philadelphia Union,450000.0,521000.0
2021,Philadelphia Union,450000.0,501250.0
2021,Portland Timbers,275000.0,277500.0
2021,Portland Timbers,108000.0,114125.0
2021,Portland Timbers,81375.0,81375.0
2021,Portland Timbers,2200000.0,2313333.0
2021,Portland Timbers,67360.0,67360.0
2021,Portland Timbers,85444.0,85444.0
2021,Portland Timbers,300000.0,323310.0
2021,Portland Timbers,650000.0,668750.0
2021,Portland Timbers,1200000.0,1503000.0
2021,Portland Timbers,250000.0,250000.0
2021,Portland Timbers,240000.0,240000.0
2021,Portland Timbers,63547.0,63547.0
2021,Portland Timbers,225000.0,235000.0
2021,Portland Timbers,81375.0,81375.0
2021,Portland Timbers,81375.0,81375.0
2021,Portland Timbers,450000.0,450000.0
2021,Portland Timbers,66724.0,66724.0
2021,Portland Timbers,825000.0,905000.0
2021,Portland Timbers,250000.0,294576.0
2021,Portland Timbers,739500.0,908758.0
2021,Portland Timbers,252000.0,283500.0
2021,Portland Timbers,500000.0,500000.0
2021,Portland Timbers,63547.0,68143.0
2021,Portland Timbers,220000.0,234125.0
2021,Portland Timbers,765000.0,914875.0
2021,Portland Timbers,105255.0,105255.0
